CITY,DISTRICT,NEIGHBOURHOOD,AIR CONDITIONING,FURNISHED,CAR PARK,CENTRAL HEATING,GAS COMBI,UNDERFLOOR HEATING,UNDERFLOOR COOLING,REALTOR FEE,TOTAL FLOORS,COMPLETION DATE,SUBTYPE,PROPERTY SIZE,STOREYS,BEDROOM,BATHROOM,BALCONY,FLOOR,PRICE
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,10,7 / 2024,Middle Floor,65.0,1,1,1,1,,139.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,10,7 / 2024,Penthouse,115.0,1,2,2,2,,263.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,12,9 / 2025,Middle Floor,65.0,1,1,1,1,,109.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,12,9 / 2025,Penthouse,120.0,2,2,2,2,,229.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,12,9 / 2025,Ground Floor,315.0,2,4,3,1,,369.0
Antalya,Alanya,Demirtaş,1,0,0,0,0,0,0,FREE,5,12 / 2023,Middle Floor,70.0,1,1,1,1,,121.0
Antalya,Alanya,Demirtaş,1,0,0,0,0,0,0,FREE,5,12 / 2023,Middle Floor,90.0,1,2,2,1,,153.0
Antalya,Alanya,Demirtaş,1,0,0,0,0,0,0,FREE,5,12 / 2023,Penthouse,83.0,1,2,2,2,,166.0
Antalya,Gazipaşa,Cumhuriyet,1,0,0,0,0,0,0,FREE,7,4 / 2024,Middle Floor,66.0,1,1,1,1,,135.0
Antalya,Gazipaşa,Cumhuriyet,1,0,0,0,0,0,0,FREE,7,4 / 2024,Penthouse,107.0,1,2,2,2,,246.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,10,12 / 2024,Middle Floor,65.0,1,1,1,1,,149.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,10,12 / 2024,Penthouse,120.0,2,2,3,2,,275.0
Antalya,Kaş,Kalkan,1,1,1,0,0,1,0,%2,3,6 / 2025,Semi-Detached Villa,179.0,2,2,2,3,,650.0
İzmir,Karşıyaka,Atakent,1,0,0,1,0,0,0,FREE,5,10 / 2025,Middle Floor,52.0,1,1,1,1,2,182.0
İzmir,Karşıyaka,Atakent,1,0,0,1,0,0,0,FREE,5,10 / 2025,Ground Floor,94.0,1,2,1,1,1,520.0
Antalya,Alanya,Okurcalar,1,0,1,0,0,1,0,FREE,,12 / 2025,Ground Floor,97.0,1,1,1,1,1,147.0
Antalya,Alanya,Okurcalar,1,0,1,0,0,1,0,FREE,,12 / 2025,Middle Floor,107.0,1,2,2,1,1,197.0
Antalya,Alanya,Okurcalar,1,0,1,0,0,1,0,FREE,,12 / 2025,Ground Floor,240.0,2,4,2,2,1,367.0
Antalya,Alanya,Okurcalar,1,0,1,0,0,1,0,FREE,,12 / 2025,Penthouse,200.0,2,4,2,2,1,427.0
Antalya,Alanya,Okurcalar,1,0,1,0,0,1,0,FREE,,12 / 2025,Penthouse,240.0,1,5,3,4,1,557.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,12,10 / 2024,Middle Floor,65.0,1,1,1,1,,135.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,12,10 / 2024,Middle Floor,75.0,1,2,2,1,,198.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,6,12 / 2024,Middle Floor,65.0,1,1,1,1,,148.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,5,4 / 2024,Middle Floor,65.0,1,1,1,1,,95.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,5,4 / 2024,Penthouse,120.0,2,2,2,3,,135.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,10,8 / 2024,Middle Floor,47.0,1,1,1,1,,138.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,0,0,FREE,10,8 / 2024,Penthouse,93.0,2,2,2,2,,225.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,5 / 2024,Middle Floor,60.0,1,1,1,1,,80.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,5 / 2024,Penthouse,125.0,1,2,2,2,,140.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,5,8 / 2024,Middle Floor,70.0,1,1,1,1,,165.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,5,8 / 2024,Penthouse,130.0,2,2,2,2,,357.0
Antalya,Alanya,Yeşilöz,1,0,1,0,0,0,0,FREE,3,3 / 2024,Detached Villa,310.0,2,4,4,2,,1100.0
İstanbul,Sarıyer,Emirgan,1,0,0,1,1,0,0,%2,4,1 / 1901,Building,400.0,4,9,4,3,,4010.0
İzmir,Bayraklı,Manavkuyu,1,0,0,0,1,0,0,FREE,13,12 / 2025,Middle Floor,102.0,1,2,2,1,2,216.0
İzmir,Bayraklı,Manavkuyu,1,0,0,0,1,0,0,FREE,13,12 / 2025,Middle Floor,136.0,1,3,2,1,2,251.0
İzmir,Bayraklı,Manavkuyu,1,0,0,0,1,0,0,FREE,13,12 / 2025,Ground Floor,191.0,2,3,4,2,1,442.0
İzmir,Bayraklı,Manavkuyu,1,0,0,0,1,0,0,FREE,13,12 / 2025,Ground Floor,195.0,2,4,4,2,1,511.0
Antalya,Serik,Kadriye,1,1,1,0,1,0,0,%2,3,1 / 1998,Semi-Detached Villa,220.0,3,3,3,1,,280.0
Antalya,Alanya,Oba,1,0,1,0,0,1,0,FREE,5,5 / 2025,Ground Floor,78.0,1,2,1,1,,260.0
Antalya,Alanya,Oba,1,0,1,0,0,1,0,FREE,5,5 / 2025,Middle Floor,89.0,1,2,2,1,,265.0
Antalya,Alanya,Oba,1,0,1,0,0,1,0,FREE,5,5 / 2025,Penthouse,179.0,2,3,3,3,,430.0
Antalya,Alanya,Saray,1,0,0,0,0,0,0,FREE,6,9 / 2024,Middle Floor,52.0,1,1,1,1,,295.0
Antalya,Alanya,Saray,1,0,0,0,0,0,0,FREE,6,9 / 2024,Duplex,75.0,2,2,2,2,,560.0
Antalya,Alanya,Tepe,1,1,1,0,0,0,0,FREE,4,12 / 2021,Middle Floor,114.0,1,2,2,1,1,267.0
Antalya,Alanya,Demirtaş,1,0,0,0,0,1,0,FREE,6,6 / 2024,Middle Floor,60.0,1,1,1,1,,108.0
Antalya,Alanya,Demirtaş,1,0,0,0,0,1,0,FREE,6,6 / 2024,Middle Floor,120.0,1,2,1,2,,157.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,6,12 / 2023,Middle Floor,75.0,1,1,1,1,,118.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,6,12 / 2023,Middle Floor,90.0,1,2,1,2,,160.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,6,12 / 2023,Penthouse,130.0,2,2,1,2,,195.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,8 / 2024,Middle Floor,70.0,1,1,1,1,,116.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,8 / 2024,Middle Floor,89.0,1,2,2,1,,153.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,8 / 2024,Penthouse,115.0,1,2,2,2,,170.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,8 / 2024,Penthouse,130.0,1,3,2,2,,190.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,6,6 / 2024,Middle Floor,68.0,1,1,1,,,135.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,6,6 / 2024,Penthouse,136.0,2,2,3,2,,219.0
Antalya,Konyaaltı,Hurma,1,0,1,0,1,1,0,FREE,6,10 / 2023,Middle Floor,95.0,1,2,1,1,,322.0
Antalya,Konyaaltı,Hurma,1,0,1,0,1,1,0,FREE,6,10 / 2023,Ground Floor,158.0,1,3,3,,,527.0
Antalya,Konyaaltı,Hurma,1,0,1,0,1,1,0,FREE,6,10 / 2023,Penthouse,180.0,1,3,3,2,,546.0
Antalya,Gazipaşa,Cumhuriyet,1,0,1,0,0,0,0,FREE,7,4 / 2024,Middle Floor,55.0,1,1,1,1,,139.0
Antalya,Gazipaşa,Cumhuriyet,1,0,1,0,0,0,0,FREE,7,4 / 2024,Middle Floor,107.0,1,3,3,3,,248.0
Antalya,Gazipaşa,Cumhuriyet,1,0,1,0,0,0,0,FREE,7,4 / 2024,Penthouse,106.0,2,2,2,2,,249.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,5,8 / 2024,Middle Floor,65.0,1,1,1,1,,99.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,5,8 / 2024,Penthouse,135.0,2,2,2,3,,175.0
İstanbul,Kartal,Orhantepe,1,0,1,0,0,1,0,FREE,,8 / 2024,Middle Floor,176.0,1,3,2,1,,459.0
İstanbul,Kartal,Orhantepe,1,0,1,0,0,1,0,FREE,,8 / 2024,Middle Floor,246.0,1,4,2,,,863.0
İzmir,Karşıyaka,Bostanlı,1,0,0,0,1,1,0,FREE,10,12 / 2025,Middle Floor,141.0,1,3,2,1,9,917.0
İzmir,Karşıyaka,Bostanlı,1,0,0,0,1,1,0,FREE,10,12 / 2025,Duplex,243.0,2,4,3,2,10,1325.0
Antalya,Gazipaşa,Pazarcı,0,0,1,0,0,0,0,FREE,,10 / 2024,Middle Floor,47.0,1,1,1,1,,125.0
Antalya,Gazipaşa,Pazarcı,0,0,1,0,0,0,0,FREE,,10 / 2024,Middle Floor,65.0,1,2,2,2,,159.0
Antalya,Gazipaşa,Pazarcı,0,0,1,0,0,0,0,FREE,,10 / 2024,Penthouse,100.0,2,2,2,2,,215.0
Antalya,Gazipaşa,Pazarcı,0,0,1,0,0,0,0,FREE,,10 / 2024,Penthouse,127.0,2,3,3,2,,255.0
Antalya,Alanya,Demirtaş,1,0,1,0,0,0,0,FREE,5,4 / 2024,Middle Floor,55.0,1,1,1,1,,124.0
Antalya,Alanya,Demirtaş,1,0,1,0,0,0,0,FREE,5,4 / 2024,Penthouse,90.0,2,2,1,2,,190.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,10,6 / 2024,Middle Floor,85.0,1,1,1,1,,149.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,10,6 / 2024,Middle Floor,90.0,1,2,2,2,,185.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,10,6 / 2024,Penthouse,130.0,2,2,2,2,,235.0
Antalya,Alanya,Saray,1,0,1,0,0,0,0,FREE,6,9 / 2024,Middle Floor,65.0,1,1,1,1,,242.0
Antalya,Alanya,Kestel,1,0,1,0,0,1,0,FREE,6,8 / 2024,Middle Floor,75.0,1,1,1,1,,229.0
Antalya,Alanya,Kestel,1,0,1,0,0,1,0,FREE,6,8 / 2024,Penthouse,150.0,2,2,2,1,,389.0
Antalya,Alanya,Kestel,1,0,1,0,0,1,0,FREE,6,8 / 2024,Ground Floor,175.0,1,3,2,2,,790.0
Ankara,Mamak,Akşemsettin,0,0,1,0,1,0,0,FREE,25,6 / 2023,Middle Floor,222.0,1,4,2,2,,189.0
Ankara,Mamak,Akşemsettin,0,0,1,0,1,0,0,FREE,25,6 / 2023,Duplex,450.0,2,6,4,3,,283.0
Antalya,Gazipaşa,Cumhuriyet,0,0,1,0,0,0,0,FREE,8,7 / 2024,Middle Floor,50.0,1,1,1,1,,115.0
Antalya,Gazipaşa,Cumhuriyet,0,0,1,0,0,0,0,FREE,8,7 / 2024,Middle Floor,80.0,1,2,2,2,,170.0
Antalya,Gazipaşa,Cumhuriyet,0,0,1,0,0,0,0,FREE,8,7 / 2024,Penthouse,120.0,2,3,2,2,,182.0
Antalya,Alanya,Cikcilli,1,0,1,0,0,1,0,FREE,3,9 / 2024,Middle Floor,100.0,1,2,2,1,,310.0
Antalya,Alanya,Cikcilli,1,0,1,0,0,1,0,FREE,3,9 / 2024,Penthouse,130.0,2,2,2,2,,350.0
Antalya,Alanya,Cikcilli,1,0,1,0,0,1,0,FREE,3,9 / 2024,Ground Floor,170.0,2,3,3,2,,560.0
Antalya,Alanya,Cikcilli,1,0,1,0,0,1,0,FREE,3,9 / 2024,Penthouse,175.0,2,3,2,2,,570.0
Antalya,Muratpaşa,Güzeloba,1,0,0,0,1,0,0,FREE,5,11 / 2022,Ground Floor,42.0,1,1,1,1,,126.0
Antalya,Muratpaşa,Güzeloba,1,0,0,0,1,0,0,FREE,5,11 / 2022,Middle Floor,38.0,1,1,1,1,1,126.0
Antalya,Gazipaşa,Pazarcı,0,0,1,0,0,0,0,FREE,10,9 / 2024,Middle Floor,60.0,1,1,1,1,,131.0
Antalya,Gazipaşa,Pazarcı,0,0,1,0,0,0,0,FREE,10,9 / 2024,Middle Floor,87.0,1,2,2,2,,180.0
Antalya,Gazipaşa,Pazarcı,0,0,1,0,0,0,0,FREE,10,9 / 2024,Penthouse,100.0,2,2,2,2,,300.0
Antalya,Gazipaşa,Pazarcı,0,0,1,0,0,0,0,FREE,10,9 / 2024,Penthouse,310.0,2,5,4,4,,550.0
Antalya,Alanya,Demirtaş,1,0,1,0,0,0,0,FREE,7,8 / 2024,Middle Floor,65.0,1,1,1,1,,60.0
Antalya,Alanya,Demirtaş,1,0,1,0,0,0,0,FREE,7,8 / 2024,Penthouse,120.0,2,2,2,1,,138.0
Antalya,Alanya,Demirtaş,1,0,1,0,0,0,0,FREE,7,8 / 2024,Penthouse,120.0,2,3,2,3,,275.0
İstanbul,Küçükçekmece,Cumhuriyet,0,0,0,0,1,0,0,FREE,10,5 / 2024,Middle Floor,87.0,1,2,2,2,,382.0
İstanbul,Küçükçekmece,Cumhuriyet,0,0,0,0,1,0,0,FREE,10,5 / 2024,Middle Floor,120.0,1,3,3,2,,699.0
İstanbul,Küçükçekmece,Cumhuriyet,0,0,0,0,1,0,0,FREE,10,5 / 2024,Middle Floor,220.0,1,5,4,2,,1305.0
Antalya,Muratpaşa,Güzeloba,1,0,1,0,0,0,0,%2,3,6 / 2018,Detached Villa,350.0,3,4,3,2,,1075.0
Yalova,Yalova Merkez,Gazi Osman Paşa,0,0,1,0,1,0,0,FREE,4,11 / 2024,Office,132.0,1,2,,,1,159.0
Yalova,Yalova Merkez,Gazi Osman Paşa,0,0,1,0,1,0,0,FREE,4,11 / 2024,Shop,120.0,1,1,,,1,317.0
Antalya,Alanya,Konaklı,1,0,1,0,0,0,0,FREE,,7 / 2024,Ground Floor,135.0,1,2,1,1,,251.0
Antalya,Alanya,Konaklı,1,0,1,0,0,0,0,FREE,,7 / 2024,Middle Floor,230.0,1,5,2,2,,423.0
Yalova,Termal,Gökçedere,0,0,1,0,1,1,0,FREE,4,6 / 2025,Middle Floor,40.0,1,Studio,1,1,1,95.0
Yalova,Termal,Gökçedere,0,0,1,0,1,1,0,FREE,4,6 / 2025,Middle Floor,60.0,1,1,1,1,1,111.0
Antalya,Alanya,Cumhuriyet,1,0,1,0,0,0,0,FREE,9,12 / 2024,Middle Floor,50.0,1,1,1,1,,265.0
Antalya,Alanya,Cumhuriyet,1,0,1,0,0,0,0,FREE,9,12 / 2024,Penthouse,120.0,1,2,2,2,,638.0
Antalya,Alanya,Cumhuriyet,1,0,1,0,0,0,0,FREE,9,12 / 2024,Penthouse,120.0,2,4,2,2,,919.0
Antalya,Gazipaşa,Pazarcı,0,0,1,0,0,0,0,FREE,9,6 / 2024,Middle Floor,101.0,1,2,2,1,,190.0
Antalya,Gazipaşa,Pazarcı,0,0,1,0,0,0,0,FREE,9,6 / 2024,Penthouse,150.0,2,3,2,1,,400.0
İstanbul,Eyüpsultan,Göktürk Merkez,1,0,1,0,0,0,0,%2,6,2 / 2024,Middle Floor,196.0,1,3,2,2,,1370.0
İstanbul,Eyüpsultan,Göktürk Merkez,1,0,1,0,0,0,0,%2,6,2 / 2024,Middle Floor,261.0,1,4,3,2,,1780.0
İstanbul,Eyüpsultan,Göktürk Merkez,1,0,1,0,0,0,0,%2,6,2 / 2024,Middle Floor,492.0,1,5,3,3,,2815.0
Ankara,Mamak,Üreğil,0,0,1,0,1,0,0,FREE,25,6 / 2023,Middle Floor,161.0,1,3,2,2,,252.0
Ankara,Mamak,Üreğil,0,0,1,0,1,0,0,FREE,25,6 / 2023,Middle Floor,191.0,1,4,2,1,,299.0
Ankara,Gölbaşı,Taşpınar,1,1,0,0,0,1,0,FREE,4,6 / 2023,Middle Floor,46.0,1,1,1,,,91.5
Ankara,Gölbaşı,Taşpınar,1,1,0,0,0,1,0,FREE,4,6 / 2023,Middle Floor,70.0,1,2,1,1,,142.0
Ankara,Gölbaşı,Taşpınar,1,1,0,0,0,1,0,FREE,4,6 / 2023,Duplex,130.0,2,3,2,2,,170.0
Antalya,Alanya,Konaklı,1,0,1,0,0,1,0,FREE,,6 / 2024,Semi-Detached Villa,240.0,2,3,3,2,1,670.0
Antalya,Alanya,Konaklı,1,0,1,0,0,1,0,FREE,,6 / 2024,Semi-Detached Villa,250.0,2,4,3,2,,680.0
Antalya,Alanya,Konaklı,1,0,1,0,0,1,0,FREE,,6 / 2024,Detached Villa,240.0,2,4,3,2,,710.0
Antalya,Alanya,Konaklı,1,0,1,0,0,1,0,FREE,,6 / 2024,Detached Villa,240.0,3,5,4,3,,1290.0
Yalova,Çiftlikköy,Mehmet Akif Ersoy,0,0,1,0,1,1,0,%2,4,9 / 2024,Middle Floor,95.0,1,2,1,1,1,115.0
Yalova,Yalova Merkez,Gazi Osman Paşa,0,0,1,0,1,1,0,FREE,4,11 / 2024,Middle Floor,79.0,1,1,1,1,1,95.0
Yalova,Yalova Merkez,Gazi Osman Paşa,0,0,1,0,1,1,0,FREE,4,11 / 2024,Middle Floor,170.0,1,2,1,1,1,142.0
Yalova,Yalova Merkez,Gazi Osman Paşa,0,0,1,0,1,1,0,FREE,4,11 / 2024,Middle Floor,221.0,1,3,2,1,2,174.0
Antalya,Kemer,Kiriş,1,0,1,0,0,0,0,%2,2,4 / 2023,Detached Villa,221.0,2,4,4,4,,1250.0
Antalya,Muratpaşa,Güzeloba,1,0,1,0,0,0,0,%2,2,6 / 1990,Duplex,145.0,2,3,2,1,2,174.0
Ankara,Gölbaşı,Taşpınar,0,0,1,0,1,0,0,FREE,5,11 / 2022,Duplex,135.0,2,3,2,1,,142.0
Antalya,Alanya,Demirtaş,1,0,1,0,0,0,0,FREE,8,12 / 2024,Middle Floor,55.0,1,1,1,1,,104.0
Antalya,Alanya,Demirtaş,1,0,1,0,0,0,0,FREE,8,12 / 2024,Ground Floor,130.0,1,2,2,1,,149.0
Antalya,Alanya,Demirtaş,1,0,1,0,0,0,0,FREE,8,12 / 2024,Penthouse,110.0,2,2,2,2,,250.0
Antalya,Alanya,Demirtaş,1,0,1,0,0,0,0,FREE,8,12 / 2024,Penthouse,176.0,1,4,3,2,,350.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,4,12 / 2024,Middle Floor,63.0,1,1,1,1,,125.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,4,12 / 2024,Ground Floor,110.0,1,2,2,2,,189.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,4,12 / 2024,Penthouse,101.0,2,2,1,2,,209.0
Antalya,Gazipaşa,Aydın,0,0,1,0,0,0,0,FREE,5,11 / 2023,Middle Floor,51.0,1,1,1,1,,95.0
Antalya,Gazipaşa,Aydın,0,0,1,0,0,0,0,FREE,5,11 / 2023,Ground Floor,63.0,1,2,2,2,,95.0
Antalya,Alanya,Emişbeleni,1,0,1,0,0,0,0,FREE,,6 / 2023,Middle Floor,55.0,1,1,1,1,,86.0
Antalya,Alanya,Emişbeleni,1,0,1,0,0,0,0,FREE,,6 / 2023,Middle Floor,120.0,1,2,1,2,1,149.0
Antalya,Alanya,Emişbeleni,1,0,1,0,0,0,0,FREE,,6 / 2023,Duplex,188.0,2,4,3,2,,350.0
Antalya,Konyaaltı,Liman,1,0,0,0,0,1,0,FREE,,10 / 2024,Middle Floor,57.0,1,Studio,1,1,,420.0
Antalya,Konyaaltı,Liman,1,0,0,0,0,1,0,FREE,,10 / 2024,Middle Floor,108.0,1,2,2,1,,634.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,%2,,2 / 2023,Middle Floor,80.0,1,2,1,2,,102.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,13,12 / 2024,Middle Floor,50.0,1,1,1,1,,115.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,13,12 / 2024,Middle Floor,80.0,1,2,2,1,,165.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,13,12 / 2024,Penthouse,110.0,1,2,2,3,,243.0
Antalya,Alanya,Payallar,1,0,0,0,0,0,0,FREE,,3 / 2025,Middle Floor,70.0,1,1,1,1,1,131.0
Antalya,Alanya,Payallar,1,0,0,0,0,0,0,FREE,,3 / 2025,Middle Floor,140.0,2,2,2,2,,171.0
Antalya,Alanya,Payallar,1,0,0,0,0,0,0,FREE,,3 / 2025,Penthouse,140.0,2,2,2,2,,241.0
Antalya,Alanya,Payallar,1,0,0,0,0,0,0,FREE,,3 / 2025,Duplex,180.0,1,3,3,2,,390.0
Muğla,Fethiye,Ölüdeniz,1,1,1,0,0,1,0,%2,3,6 / 2016,Detached Villa,380.0,3,6,6,1,1,1010.0
Antalya,Alanya,Bektaş,1,0,1,0,0,0,0,FREE,2,2 / 2025,Detached Villa,250.0,2,4,5,2,,1490.0
Antalya,Alanya,Oba,1,0,1,0,0,0,0,FREE,5,10 / 2025,Middle Floor,56.0,1,1,1,1,,89.0
Antalya,Alanya,Oba,1,0,1,0,0,0,0,FREE,5,10 / 2025,Penthouse,120.0,2,2,2,3,,175.0
Muğla,Fethiye,Akarca,1,1,0,0,0,1,0,%2,3,6 / 2015,Detached Villa,160.0,3,4,4,2,,870.0
İzmir,Bornova,Kazımdirik,1,1,1,0,1,0,0,FREE,10,7 / 2024,Middle Floor,60.0,1,1,1,1,9,144.0
İzmir,Bornova,Kazımdirik,1,1,1,0,1,0,0,FREE,10,7 / 2024,Ground Floor,80.0,1,2,1,1,3,184.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,6,12 / 2024,Middle Floor,55.0,1,1,1,1,,142.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,6,12 / 2024,Ground Floor,100.0,2,2,1,1,,201.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,6,12 / 2024,Penthouse,155.0,2,3,3,2,,290.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,6,10 / 2024,Middle Floor,95.0,1,1,1,1,,173.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,6,10 / 2024,Middle Floor,210.0,1,3,2,2,,378.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,6,10 / 2024,Penthouse,200.0,2,2,3,2,,420.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,6,10 / 2024,Penthouse,390.0,2,4,4,2,,777.0
Mersin,Mezitli,Deniz,1,0,1,0,0,0,0,FREE,14,6 / 2025,Middle Floor,55.0,1,1,1,1,2,65.0
Mersin,Mezitli,Deniz,1,0,1,0,0,0,0,FREE,14,6 / 2025,Middle Floor,70.0,1,2,1,2,1,77.0
Antalya,Alanya,Demirtaş,1,0,0,0,0,0,0,FREE,8,8 / 2024,Middle Floor,80.0,1,1,1,1,,98.0
Antalya,Alanya,Demirtaş,1,0,0,0,0,0,0,FREE,8,8 / 2024,Middle Floor,82.0,1,2,1,1,,138.0
Antalya,Alanya,Demirtaş,1,0,0,0,0,0,0,FREE,8,8 / 2024,Penthouse,140.0,2,2,2,2,,222.0
Antalya,Serik,Belek,1,1,1,0,0,1,0,FREE,3,10 / 2022,Detached Villa,350.0,3,4,4,2,,669.0
İstanbul,Kağıthane,Yahya Kemal,0,0,0,0,0,1,0,FREE,11,12 / 2025,Middle Floor,73.0,1,1,1,1,,229.0
İstanbul,Kağıthane,Yahya Kemal,0,0,0,0,0,1,0,FREE,11,12 / 2025,Middle Floor,87.0,1,2,2,1,,238.0
Antalya,Alanya,İsbatlı,1,0,0,0,0,0,0,FREE,,12 / 2026,Detached Villa,185.0,1,3,3,1,,347.0
Antalya,Alanya,Saray,1,0,1,0,0,0,0,FREE,5,12 / 2024,Middle Floor,68.0,1,1,1,1,,190.0
Antalya,Alanya,Saray,1,0,1,0,0,0,0,FREE,5,12 / 2024,Middle Floor,94.0,1,2,1,1,,250.0
Antalya,Alanya,Saray,1,0,1,0,0,0,0,FREE,5,12 / 2024,Ground Floor,88.0,1,2,1,1,,290.0
Antalya,Alanya,İsbatlı,1,0,1,0,0,1,0,FREE,,12 / 2026,Middle Floor,54.0,1,1,1,1,,90.5
Antalya,Alanya,İsbatlı,1,0,1,0,0,1,0,FREE,,12 / 2026,Ground Floor,91.0,1,2,1,1,,116.0
Antalya,Alanya,İsbatlı,1,0,1,0,0,1,0,FREE,,12 / 2026,Penthouse,182.0,1,3,2,5,,226.0
Antalya,Muratpaşa,Çağlayan,1,1,1,0,1,0,0,%2,11,1 / 2002,Middle Floor,165.0,1,3,1,3,5,275.0
İstanbul,Pendik,Çınardere,0,0,0,0,0,0,0,FREE,,7 / 2023,Middle Floor,125.0,1,3,2,1,,212.0
İstanbul,Pendik,Çınardere,0,0,0,0,0,0,0,FREE,,7 / 2023,Middle Floor,138.0,2,4,2,1,,249.0
İstanbul,Pendik,Çınardere,0,0,0,0,0,0,0,FREE,,7 / 2023,Duplex,181.0,2,4,2,2,,289.0
İstanbul,Pendik,Çınardere,0,0,0,0,0,0,0,FREE,,7 / 2023,Duplex,193.0,2,5,2,2,,430.0
Antalya,Alanya,Avsallar,1,0,0,0,0,0,0,FREE,5,12 / 2023,Duplex,96.0,1,2,2,2,,115.0
İstanbul,Esenyurt,Necip Fazıl Kısakürek,0,0,0,0,1,0,0,%2,22,1 / 2024,Middle Floor,74.0,1,1,1,1,5,56.5
Antalya,Alanya,Payallar,0,0,1,0,0,0,0,FREE,,7 / 2024,Middle Floor,70.0,1,1,1,1,,105.0
Antalya,Alanya,Payallar,0,0,1,0,0,0,0,FREE,,7 / 2024,Ground Floor,100.0,1,2,2,2,,217.0
Antalya,Alanya,Payallar,0,0,1,0,0,0,0,FREE,,7 / 2024,Ground Floor,100.0,1,3,2,1,,247.0
Antalya,Alanya,Payallar,0,0,1,0,0,0,0,FREE,,7 / 2024,Duplex,120.0,1,3,2,1,,257.0
Muğla,Fethiye,Göcek,1,0,1,0,0,0,0,%2,3,6 / 2021,Detached Villa,302.0,3,4,4,3,1,860.0
Aydın,Kuşadası,Bayraklıdede,1,0,1,0,1,1,0,FREE,3,9 / 2024,Detached Villa,390.0,3,5,5,4,1,1800.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,5,12 / 2024,Ground Floor,63.0,1,1,1,1,,92.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,5,12 / 2024,Duplex,118.0,1,2,2,2,,135.0
Mersin,Mezitli,Deniz,1,0,1,0,0,1,0,FREE,13,6 / 2025,Middle Floor,72.0,1,1,1,1,,85.0
Mersin,Mezitli,Deniz,1,0,1,0,0,1,0,FREE,13,6 / 2025,Middle Floor,107.0,1,2,2,2,,141.0
Mersin,Mezitli,Deniz,1,0,1,0,0,1,0,FREE,13,6 / 2025,Middle Floor,142.0,1,3,2,2,,185.0
